iter	Logloss	F1
886	0.1784063246	0.8280254777
887	0.1782085821	0.8271954674
888	0.1780373064	0.828854314
889	0.1779492307	0.828854314
890	0.1778833566	0.8296819788
891	0.1777717921	0.8296819788
892	0.1776912106	0.828854314
893	0.1775768959	0.828854314
894	0.1775002274	0.828854314
895	0.1773548593	0.8290960452
896	0.1772718884	0.8290960452
897	0.1771311359	0.8290960452
898	0.1770430801	0.8282685512
899	0.1769050752	0.8282685512
900	0.1768163886	0.8290960452
901	0.1766242784	0.8282685512
902	0.1764990913	0.8290960452
903	0.1763939348	0.8282685512
904	0.1761926762	0.8282685512
905	0.1761029335	0.8290960452
906	0.1759880286	0.8282685512
907	0.1758972409	0.8282685512
908	0.1757860524	0.8290960452
909	0.1756329311	0.8290960452
910	0.1755318649	0.8290960452
911	0.1754724656	0.8282685512
912	0.175392392	0.8274398868
913	0.175295486	0.8282685512
914	0.1751900462	0.8299223712
915	0.1750711009	0.8315715292
916	0.1749764406	0.8309859155
917	0.1748079914	0.8309859155
918	0.1747172013	0.8315715292
919	0.1746657595	0.8315715292
920	0.1745515108	0.8315715292
921	0.1745006422	0.8315715292
922	0.1743770685	0.8329809725
923	0.1742525668	0.8338028169
924	0.1740938325	0.8329809725
925	0.1740492297	0.8329809725
926	0.1739720968	0.8338028169
927	0.173861182	0.8338028169
928	0.1737640951	0.833216045
929	0.1736786859	0.8338028169
930	0.1736042916	0.835443038
931	0.1735145909	0.835443038
932	0.1734465622	0.835443038
933	0.1732812826	0.835443038
934	0.1731987528	0.8340365682
935	0.1731130987	0.835443038
936	0.1730058906	0.8356741573
937	0.1729310412	0.8356741573
938	0.1727832565	0.8356741573
939	0.1726978185	0.8356741573
940	0.1726401668	0.8362614195
941	0.172502086	0.8362614195
942	0.1723772405	0.8362614195
943	0.1722950628	0.8356741573
944	0.1722197013	0.8364912281
945	0.1720948032	0.8364912281
946	0.1719585827	0.8373071529
947	0.1718542173	0.8378947368
948	0.1717372954	0.8378947368
949	0.1715925987	0.8378947368
950	0.1715307263	0.8378947368
951	0.1713998467	0.8378947368
952	0.1712746397	0.8370786517
953	0.171191134	0.8370786517
954	0.1710420053	0.8378947368
955	0.1709529064	0.8378947368
956	0.1708735041	0.8378947368
957	0.1707191657	0.8378947368
958	0.1706235061	0.8403361345
959	0.1705519205	0.8403361345
960	0.1704448044	0.8395234758
961	0.1703441951	0.8395234758
962	0.1702062298	0.8403361345
963	0.1701205059	0.8403361345
964	0.1699955201	0.8411476557
965	0.1699058467	0.841958042
966	0.1698041447	0.841958042
967	0.1696736342	0.8427672956
968	0.1696109875	0.841958042
969	0.1695642351	0.841958042
970	0.1694583674	0.8411476557
971	0.1693857208	0.8411476557
972	0.1693204215	0.841958042
973	0.1692142475	0.841958042
974	0.1691143269	0.8427672956
975	0.1690381321	0.8427672956
976	0.1688955151	0.843575419
977	0.1687653679	0.843575419
978	0.1687178684	0.843575419
979	0.1686615333	0.843575419
980	0.1685648813	0.843575419
981	0.1685054047	0.8443824145
982	0.168447297	0.8443824145
983	0.1683482851	0.8443824145
984	0.1682795468	0.8443824145
985	0.1682361785	0.8443824145
986	0.1681345636	0.8443824145
987	0.168086609	0.8443824145
988	0.1679837504	0.8443824145
989	0.1678849917	0.8459930314
990	0.1677615319	0.8475991649
991	0.167706808	0.8475991649
992	0.1675906049	0.8475991649
993	0.1674411259	0.8467966574
994	0.1673407734	0.8467966574
995	0.1672876572	0.8467966574
996	0.1671282251	0.8467966574
997	0.1669962017	0.8492008339
998	0.1668993193	0.8492008339
999	0.16674597	0.8492008339
