iter	Logloss	F1
885	0.1805129143	0.8340306834
886	0.1803457182	0.8340306834
887	0.1802520977	0.8340306834
888	0.1802125914	0.8340306834
889	0.1800784581	0.8354253835
890	0.1799201222	0.8346127006
891	0.1798309944	0.8346127006
892	0.1796976725	0.8346127006
893	0.1795697562	0.8370473538
894	0.179459959	0.8368200837
895	0.1793358268	0.837630662
896	0.1792931968	0.837630662
897	0.1792020778	0.8384401114
898	0.1790670423	0.8384401114
899	0.1789310753	0.8384401114
900	0.1788736024	0.8384401114
901	0.1787919908	0.8392484342
902	0.1786900832	0.8392484342
903	0.1785533198	0.8384401114
904	0.1784488744	0.8384401114
905	0.1783476309	0.8384401114
906	0.1782614324	0.8384401114
907	0.1781482484	0.8384401114
908	0.1780471349	0.8392484342
909	0.1779186662	0.8392484342
910	0.1778149314	0.8384401114
911	0.1777142458	0.837630662
912	0.1776369426	0.8384401114
913	0.1775352245	0.8384401114
914	0.1774669049	0.8384401114
915	0.1774023852	0.837630662
916	0.1772784093	0.837630662
917	0.1771591069	0.836008374
918	0.1770150174	0.8368200837
919	0.1768983614	0.8384401114
920	0.1767691856	0.8384401114
921	0.176653009	0.8384401114
922	0.1765887999	0.8384401114
923	0.1765079625	0.8384401114
924	0.1764198129	0.8384401114
925	0.176297401	0.8384401114
926	0.1761629897	0.8384401114
927	0.1760633866	0.8384401114
928	0.1758318446	0.8392484342
929	0.1756758397	0.8392484342
930	0.1755262226	0.8390243902
931	0.17538462	0.8398328691
932	0.1753125762	0.8406402227
933	0.1751834585	0.8406402227
934	0.1750828341	0.8414464534
935	0.1749790731	0.8414464534
936	0.1748797076	0.8414464534
937	0.1747144979	0.8414464534
938	0.1746109988	0.8414464534
939	0.1744547304	0.8414464534
940	0.174266329	0.8414464534
941	0.1741303681	0.8414464534
942	0.1739633243	0.8430555556
943	0.1737595954	0.8438584316
944	0.173665654	0.8446601942
945	0.1735550313	0.8446601942
946	0.1734202534	0.8446601942
947	0.1733186697	0.8446601942
948	0.1731675308	0.8446601942
949	0.1730131982	0.8454608455
950	0.172929478	0.8454608455
951	0.1727854764	0.8454608455
952	0.1727115929	0.8454608455
953	0.1726163036	0.8470588235
954	0.1725054195	0.8470588235
955	0.1723796689	0.846473029
956	0.1721777459	0.846473029
957	0.1720505854	0.846473029
958	0.1720012621	0.8472702142
959	0.1719576669	0.8472702142
960	0.1718638178	0.846473029
961	0.1717005233	0.8480662983
962	0.1715874909	0.8486523842
963	0.1714827675	0.8486523842
964	0.1714214795	0.8486523842
965	0.1713379254	0.8494475138
966	0.1712628665	0.8486523842
967	0.1711691817	0.8494475138
968	0.1710544456	0.8502415459
969	0.1709689531	0.8502415459
970	0.1708698468	0.8502415459
971	0.1707303171	0.8510344828
972	0.1706367956	0.8510344828
973	0.1704992723	0.8510344828
974	0.170314981	0.8510344828
975	0.1702193677	0.8510344828
976	0.1701037555	0.8510344828
977	0.1700060303	0.8510344828
978	0.1698959181	0.8510344828
979	0.1697961374	0.8510344828
980	0.169663794	0.8510344828
981	0.1695816123	0.8510344828
982	0.1694822745	0.8510344828
983	0.1693907311	0.8510344828
984	0.1692026593	0.8518263267
985	0.169081354	0.8518263267
986	0.1689873429	0.8518263267
987	0.1689018848	0.8518263267
988	0.1688259339	0.8518263267
989	0.1686216199	0.8518263267
990	0.1684757974	0.8510344828
991	0.1683866521	0.8526170799
992	0.1683026939	0.8510344828
993	0.1682383561	0.8518263267
994	0.168136301	0.8526170799
995	0.1679900218	0.8518263267
996	0.1678686404	0.8526170799
997	0.1677026555	0.8539944904
998	0.1675771811	0.8534067447
999	0.1674906237	0.8534067447
