iter	Logloss	F1
882	0.2382503457	0.7275419546
883	0.2381093107	0.7278106509
884	0.2380233287	0.728437654
885	0.2379139526	0.7281697089
886	0.2378664657	0.7287968442
887	0.2377894067	0.7287968442
888	0.2377313676	0.7294233613
889	0.2376093678	0.7294233613
890	0.2375299502	0.7297830375
891	0.2374359236	0.7301430686
892	0.237380008	0.7301430686
893	0.2372566641	0.7304090685
894	0.2371793602	0.7304090685
895	0.2370424695	0.7304090685
896	0.2369799484	0.7304090685
897	0.2368167154	0.7297830375
898	0.236726733	0.7294233613
899	0.2366609271	0.7294233613
900	0.2365746453	0.7306745446
901	0.2364845085	0.7306745446
902	0.2363695179	0.7306745446
903	0.2362819442	0.7300492611
904	0.2361883471	0.7300492611
905	0.2361283995	0.7300492611
906	0.2360235321	0.7306745446
907	0.2359423886	0.7306745446
908	0.235871645	0.7312992126
909	0.2357856	0.7319232661
910	0.2357381613	0.7319232661
911	0.2356652069	0.7312992126
912	0.2355698819	0.7319232661
913	0.2355187426	0.7319232661
914	0.2354289654	0.7319232661
915	0.2353683345	0.732546706
916	0.2353000831	0.7319232661
917	0.2352266971	0.732546706
918	0.2350645168	0.732546706
919	0.2349417159	0.7331695332
920	0.2348892314	0.732546706
921	0.2348398174	0.732546706
922	0.2346856063	0.732546706
923	0.2345954367	0.7337917485
924	0.2345135894	0.7337917485
925	0.2344437122	0.7337917485
926	0.234381506	0.7337917485
927	0.2343258088	0.734413353
928	0.2342431704	0.734413353
929	0.2341832756	0.734413353
930	0.2340947602	0.734413353
931	0.2339628773	0.734413353
932	0.2338269443	0.7334315169
933	0.2337380228	0.7334315169
934	0.2336727568	0.7334315169
935	0.2335658053	0.7337917485
936	0.2334224156	0.7341523342
937	0.2333334471	0.7347740668
938	0.2332297392	0.735395189
939	0.2331616161	0.7350343474
940	0.2330745984	0.7350343474
941	0.2330146654	0.7356547327
942	0.2329426046	0.7350343474
943	0.2328746766	0.7362745098
944	0.2327458054	0.7362745098
945	0.2326379541	0.7362745098
946	0.2325559288	0.7362745098
947	0.2324927347	0.7362745098
948	0.2323688781	0.7356547327
949	0.2323073219	0.7366356057
950	0.2322049242	0.7366356057
951	0.2321135127	0.737254902
952	0.2320197065	0.7375122429
953	0.231962154	0.7378735914
954	0.2318884519	0.7375122429
955	0.2317709516	0.7384916748
956	0.2317132316	0.7378735914
957	0.2316557053	0.7378735914
958	0.2315701789	0.7371512482
959	0.2314486491	0.7362745098
960	0.2313346228	0.7368936796
961	0.2312329129	0.7378735914
962	0.2311602977	0.7378735914
963	0.2310558574	0.737254902
964	0.230979968	0.7368936796
965	0.2308853677	0.7368936796
966	0.2308248905	0.7379784102
967	0.2307095861	0.7379784102
968	0.2306306802	0.7379784102
969	0.2305514223	0.7376164787
970	0.230430973	0.7382352941
971	0.2303672999	0.7388535032
972	0.230292474	0.7388535032
973	0.2301490358	0.7384916748
974	0.2300510768	0.7401960784
975	0.2299236437	0.7395782246
976	0.2298112202	0.7401960784
977	0.2297570155	0.7408133268
978	0.2296952739	0.7401960784
979	0.2295888667	0.7404505387
980	0.2294305609	0.7404505387
981	0.2293547656	0.7410670582
982	0.2292044279	0.740704501
983	0.2291392571	0.740704501
984	0.2290739091	0.740704501
985	0.2290201101	0.7400881057
986	0.2289405903	0.740704501
987	0.2288445216	0.740704501
988	0.2287587437	0.7410670582
989	0.2286311608	0.7414299706
990	0.2285813154	0.7414299706
991	0.2284702372	0.7414299706
992	0.2283714924	0.7414299706
993	0.2282940618	0.7414299706
994	0.2281707856	0.7414299706
995	0.2280594856	0.7420460108
996	0.2279426812	0.7420460108
997	0.2278345981	0.7420460108
998	0.2277774449	0.7426614481
999	0.2276922351	0.7420460108
