iter	Logloss	F1
884	0.1725346904	0.835862069
885	0.1724199084	0.8366643694
886	0.1723763837	0.8352860096
887	0.1722288043	0.8360881543
888	0.172138985	0.8360881543
889	0.172077613	0.8366643694
890	0.1719482259	0.8374655647
891	0.1718511471	0.8374655647
892	0.1717404644	0.8374655647
893	0.1716608046	0.8388429752
894	0.1715575497	0.8382656573
895	0.17146692	0.8388429752
896	0.1713597645	0.8388429752
897	0.1712508192	0.8388429752
898	0.1710790371	0.8388429752
899	0.1709784902	0.8388429752
900	0.1708997531	0.8388429752
901	0.170803976	0.8388429752
902	0.1706560417	0.8402203857
903	0.1705059717	0.8396421198
904	0.1704046297	0.8396421198
905	0.1702851345	0.8396421198
906	0.1702009206	0.8396421198
907	0.1700688307	0.8396421198
908	0.169971853	0.8396421198
909	0.1698326722	0.8404401651
910	0.1697133632	0.8396421198
911	0.169612834	0.8404401651
912	0.1695432584	0.8412371134
913	0.1693939501	0.8418156809
914	0.1692922127	0.8423950447
915	0.169207537	0.8423950447
916	0.1691155529	0.8423950447
917	0.1690164385	0.8423950447
918	0.1689664667	0.8423950447
919	0.1688405826	0.8423950447
920	0.1687447389	0.8418156809
921	0.168641295	0.8418156809
922	0.1685545436	0.8418156809
923	0.1685034801	0.8418156809
924	0.1683886608	0.8418156809
925	0.1682466957	0.842032967
926	0.1681751967	0.842032967
927	0.1681148192	0.842032967
928	0.1680442217	0.842032967
929	0.1679181423	0.8428277282
930	0.167798406	0.8439862543
931	0.1676766438	0.8439862543
932	0.1675741213	0.8439862543
933	0.1674413372	0.8447802198
934	0.1673867763	0.8447802198
935	0.1673214208	0.8447802198
936	0.1671618847	0.8442004118
937	0.1670671633	0.8442004118
938	0.1670003768	0.8442004118
939	0.166824952	0.8442004118
940	0.1667177274	0.8457847841
941	0.1666755628	0.8457847841
942	0.1665841664	0.8457847841
943	0.1663607695	0.8457847841
944	0.1662629801	0.8457847841
945	0.1661123909	0.8463648834
946	0.1660332394	0.8463648834
947	0.1658457412	0.8463648834
948	0.1657776611	0.8463648834
949	0.1657162508	0.8463648834
950	0.1655513114	0.846945779
951	0.1654871335	0.846945779
952	0.1654084433	0.846945779
953	0.1652303056	0.8461538462
954	0.1651746109	0.8461538462
955	0.1651439134	0.8461538462
956	0.1650216366	0.8461538462
957	0.1649222183	0.846945779
958	0.1646900099	0.8475274725
959	0.1646515011	0.8475274725
960	0.1645796455	0.8475274725
961	0.1645065127	0.8475274725
962	0.1643372789	0.8483184626
963	0.1642122729	0.8483184626
964	0.1640763827	0.8489010989
965	0.1639662886	0.8483184626
966	0.1638978258	0.8483184626
967	0.1637122751	0.8483184626
968	0.1635810904	0.8491083676
969	0.1634996012	0.8491083676
970	0.1633274794	0.8491083676
971	0.1632112223	0.8496911462
972	0.1631468552	0.8496911462
973	0.1630385088	0.8496911462
974	0.1629440499	0.8496911462
975	0.1628778364	0.8496911462
976	0.1627549639	0.8496911462
977	0.1626476124	0.8496911462
978	0.1625620774	0.8496911462
979	0.1623658039	0.8496911462
980	0.1623125523	0.8496911462
981	0.1622298428	0.8496911462
982	0.1621739731	0.8502747253
983	0.162114451	0.8496911462
984	0.1620260508	0.8496911462
985	0.1619252694	0.8496911462
986	0.1617231115	0.8504801097
987	0.1615887742	0.8504801097
988	0.1614964015	0.8510638298
989	0.1613993278	0.8524365134
990	0.1612956058	0.8524365134
991	0.1611632944	0.853021978
992	0.1611011977	0.853021978
993	0.1610286746	0.853021978
994	0.1609164475	0.853021978
995	0.1607542976	0.853809197
996	0.1606605418	0.853809197
997	0.1605040014	0.853809197
998	0.1603775794	0.853809197
999	0.160245636	0.853809197
